0	3.319984e-27
1	3.743246e-26
2	8.278226e-19
3	3.119916e-19
4	1.668237e-16
5	2.423048e-18
6	1.843182e-19
7	2.313629e-13
8	1.390093e-18
9	1.357997e-21
10	4.244838e-19
11	8.851058e-19
12	8.886049e-16
13	3.155524e-18
14	1.757706e-22
15	1.819397e-18
16	4.336690e-30
17	3.367297e-27
18	2.560221e-18
19	3.678092e-18
20	2.799726e-19
21	3.470029e-24
22	7.248584e-19
23	2.213852e-19
24	3.045926e-19
25	7.779604e-19
26	2.802995e-16
27	1.094644e-21
28	1.281105e-15
29	5.090614e-24
30	3.602535e-22
31	1.315987e-27
32	1.100126e-21
33	6.098884e-16
34	6.041285e-30
35	3.871322e-07
36	8.536218e-22
37	4.351322e-09
38	1.422407e-21
39	3.222352e-38
40	7.032067e-16
41	8.817394e-36
42	4.884102e-19
43	1.284363e-30
44	4.235878e-19
45	1.204757e-32
46	7.021954e-19
47	3.810632e-19
48	2.004866e-01
49	1.057990e-21
50	6.491093e-36
51	6.484607e-18
52	3.878355e-18
53	3.531848e-18
54	1.213890e-22
55	1.680112e-19
56	5.553561e-18
57	7.276855e-16
58	1.319196e-19
59	3.687054e-14
60	1.788369e-16
61	1.244248e-21
62	5.364206e-14
63	1
64	2.565312e-18
65	3.396878e-18
66	9.351645e-16
67	1.041583e-15
68	6.511530e-24
69	1.001357e-19
70	1.000000e+00
71	4.302924e-18
72	3.135785e-18
73	9.999947e-01
74	4.780035e-19
75	9.165527e-17
76	1.250599e-18
77	7.384304e-36
78	2.099622e-19
79	7.751577e-16
80	1.188088e-25
81	4.952793e-16
82	5.766727e-20
83	6.184817e-19
84	9.211709e-15
85	2.044645e-18
86	1.041215e-15
87	1.812055e-16
88	8.420738e-19
89	1
90	1.820805e-19
91	1.744051e-16
92	2.343972e-08
93	1.550743e-21
94	1.457180e-18
95	1.504534e-18
96	5.115501e-16
97	4.963352e-22
98	1.155663e-01
99	9.478489e-22
100	6.649881e-22
101	9.335742e-19
102	3.338169e-19
103	2.704969e-21
104	4.085325e-44
105	4.805251e-16
106	1.627622e-18
107	1.954624e-16
108	1.314086e-20
109	2.199065e-19
110	1.000000e+00
111	9.993946e-19
112	1.037136e-21
113	9.556637e-17
114	1.357801e-18
115	1.305445e-17
116	1.178358e-15
117	2.949768e-14
118	1
119	3.493226e-19
120	1.591234e-21
121	5.732379e-20
122	2.904188e-15
123	1.023524e-15
124	3.097130e-06
125	2.289451e-35
126	1.113470e-18
127	2.036557e-17
128	1.946905e-19
129	3.391646e-18
130	5.090693e-37
131	4.271605e-35
132	1.072739e-16
133	6.732400e-13
134	1.208982e-18
135	8.269748e-19
136	1.099778e-22
137	4.478943e-15
138	9.401653e-17
139	3.689908e-17
140	5.093630e-21
141	6.359987e-19
142	2.030016e-21
143	4.640362e-18
144	1
145	1.109246e-13
146	5.175188e-38
147	1.243347e-19
148	5.501267e-17
149	3.481196e-18
150	8.010236e-16
151	2.245759e-16
152	1.247654e-15
153	6.034578e-18
154	1.465724e-18
155	1.800587e-18
156	4.019453e-21
157	7.475722e-19
158	1.709213e-18
159	2.577463e-19
160	5.582241e-20
161	4.668724e-18
162	2.367199e-16
163	6.139819e-19
