0	5.994529e-01
1	4.009530e+00
2	3.759023e+00
3	3.925337e+00
4	3.353714e+00
5	3.422034e+00
6	6.707966e-01
7	2.028352e+00
8	1.534393e+00
9	3.710427e+00
10	1.107919e+00
11	3.400254e+00
12	4.063929e+00
13	3.552039e+00
14	3.737207e+00
15	1.044986e+00
16	1.069590e+00
17	1.601387e+00
18	3.820401e+00
19	3.786766e+00
20	7.370007e-01
21	1.314047e+00
22	3.831546e+00
23	3.472085e+00
24	3.714104e+00
25	3.743530e+00
26	1.826990e+00
27	1.784151e+00
28	3.790784e+00
29	2.364695e+00
30	3.617809e+00
31	1.617401e+00
32	3.998296e+00
33	3.585103e+00
34	4.242399e+00
35	3.471265e+00
36	1.421160e+00
37	3.475778e+00
38	3.506470e+00
39	8.965993e-01
40	3.751404e+00
41	4.263428e+00
42	3.397614e+00
43	7.974431e-01
44	3.775865e+00
45	3.625033e+00
46	3.677461e+00
47	3.790604e+00
48	3.483213e+00
49	3.837034e+00
50	2.398438e+00
51	4.125478e+00
52	2.100570e+00
53	1.039852e+00
54	3.415260e+00
55	9.777226e-01
56	3.722989e+00
57	3.349476e+00
58	3.650278e+00
59	3.132757e+00
60	3.371568e+00
61	3.576940e+00
62	1.585817e+00
63	3.400236e+00
64	2.227248e+00
65	3.714565e+00
66	3.544013e+00
67	3.262993e+00
68	3.899087e+00
69	3.763404e+00
70	2.568847e+00
71	1.359109e+00
72	3.733124e+00
73	3.967044e+00
74	3.258927e+00
75	7.311117e-01
76	3.529802e+00
77	2.008247e+00
78	3.304116e+00
79	4.098356e+00
80	3.677395e+00
81	3.941649e+00
82	3.597167e+00
83	4.156606e+00
84	3.234784e+00
85	3.960717e+00
86	3.812083e+00
87	3.597350e+00
88	1.026525e+00
89	2.241983e+00
90	4.043711e+00
91	3.555577e+00
92	3.995347e+00
93	3.759823e+00
94	3.660845e+00
95	2.977711e+00
96	3.237430e+00
97	3.726161e+00
98	3.839339e+00
99	3.693780e+00
100	1.834043e+00
101	1.462016e+00
102	3.734391e+00
103	1.768099e+00
104	4.676126e+00
105	3.393054e+00
106	3.777468e+00
107	3.387978e+00
108	1.804256e+00
109	3.512381e+00
110	3.546550e+00
111	3.797511e+00
112	3.521924e+00
113	3.374877e+00
114	3.520655e+00
115	4.135344e+00
116	3.988101e+00
117	1.353370e+00
118	3.634709e+00
119	3.497608e+00
120	3.590027e+00
121	1.350562e+00
122	3.719307e+00
123	3.471138e+00
124	3.253963e+00
125	2.170798e+00
126	2.359747e+00
127	3.835973e+00
128	3.586731e+00
129	1.570980e+00
130	1.893415e+00
131	4.694378e+00
132	3.248621e+00
133	1.645726e+00
134	3.506049e+00
135	3.813004e+00
136	3.612624e+00
137	3.957533e+00
138	7.593387e-01
139	3.597428e+00
140	8.127137e-01
141	1.732697e+00
142	3.658432e+00
143	4.122630e+00
144	3.948791e+00
145	1.370646e+00
146	1.613774e+00
147	1.085921e+00
148	3.610269e+00
149	3.782940e+00
150	3.763249e+00
151	3.712557e+00
152	3.658873e+00
153	1.137509e+00
154	1.449359e+00
155	3.510647e+00
156	3.655266e+00
157	3.791076e+00
158	4.275467e+00
159	3.708138e+00
160	1.618996e+00
161	2.109131e+00
