0	3.249546e+00
1	3.287004e+00
2	3.112202e+00
3	3.399685e+00
4	3.028452e+00
5	3.123955e+00
6	2.984673e+00
7	3.120995e+00
8	3.114945e+00
9	3.162844e+00
10	3.063835e+00
11	3.036580e+00
12	3.080960e+00
13	3.108174e+00
14	3.002180e+00
15	3.095817e+00
16	3.201341e+00
17	3.201236e+00
18	3.104381e+00
19	3.132250e+00
20	3.024362e+00
21	3.156399e+00
22	3.038101e+00
23	3.020531e+00
24	3.053311e+00
25	3.032229e+00
26	3.076987e+00
27	3.160675e+00
28	3.186120e+00
29	3.175881e+00
30	3.078249e+00
31	3.360308e+00
32	3.172307e+00
33	3.049484e+00
34	3.326287e+00
35	1.480791e+00
36	3.164456e+00
37	1.369416e+00
38	3.065163e+00
39	3.889318e+00
40	3.109837e+00
41	3.386203e+00
42	3.010905e+00
43	3.352709e+00
44	3.048811e+00
45	3.443674e+00
46	3.034965e+00
47	3.092519e+00
48	5.217387e-01
49	3.187278e+00
50	3.363213e+00
51	3.332657e+00
52	3.312148e+00
53	3.145718e+00
54	3.063891e+00
55	3.095488e+00
56	3.182825e+00
57	3.163566e+00
58	2.966711e+00
59	2.902293e+00
60	3.017633e+00
61	3.146119e+00
62	2.937198e+00
63	3.065992e+00
64	3.139998e+00
65	3.120362e+00
66	3.053891e+00
67	3.115487e+00
68	3.153478e+00
69	3.002057e+00
70	3.121612e+00
71	3.307897e+00
72	3.112909e+00
73	1.332325e+00
74	3.215840e+00
75	2.970697e+00
76	3.038084e+00
77	3.418554e+00
78	3.004687e+00
79	3.030513e+00
80	3.031916e+00
81	3.048996e+00
82	3.025227e+00
83	3.110723e+00
84	2.856268e+00
85	3.119047e+00
86	3.061776e+00
87	3.035380e+00
88	3.032925e+00
89	3.288924e+00
90	3.042733e+00
91	2.990553e+00
92	1.666182e+00
93	3.080672e+00
94	3.112333e+00
95	3.183804e+00
96	2.993617e+00
97	3.106690e+00
98	6.635987e-01
99	3.104042e+00
100	3.136256e+00
101	3.092962e+00
102	3.133567e+00
103	3.219911e+00
104	3.904422e+00
105	3.001071e+00
106	3.099660e+00
107	3.039347e+00
108	3.223103e+00
109	3.041788e+00
110	2.995365e+00
111	3.070674e+00
112	3.051837e+00
113	2.942278e+00
114	3.031698e+00
115	3.356006e+00
116	3.142770e+00
117	2.897042e+00
118	3.183407e+00
119	3.025314e+00
120	3.087955e+00
121	2.949963e+00
122	3.077786e+00
123	3.073538e+00
124	1.156900e+00
125	3.518975e+00
126	3.097007e+00
127	3.195509e+00
128	3.013503e+00
129	3.064811e+00
130	3.269664e+00
131	3.327876e+00
132	2.956855e+00
133	3.008939e+00
134	3.084668e+00
135	3.021664e+00
136	2.989131e+00
137	3.153203e+00
138	3.229082e+00
139	3.333273e+00
140	3.239664e+00
141	3.167954e+00
142	3.152223e+00
143	3.229734e+00
144	3.248933e+00
145	2.930640e+00
146	3.319298e+00
147	2.978316e+00
148	3.069301e+00
149	3.103057e+00
150	3.107179e+00
151	3.066765e+00
152	3.050830e+00
153	3.115926e+00
154	3.270255e+00
155	3.086044e+00
156	3.086132e+00
157	3.031981e+00
158	3.099406e+00
159	3.002302e+00
160	2.949992e+00
161	3.225467e+00
162	3.006497e+00
163	3.034200e+00
164	3.098627e+00
165	3.007443e+00
166	3.204836e+00
167	3.141083e+00
168	3.328917e+00
169	3.087843e+00
170	2.939739e+00
171	3.052155e+00
172	3.579793e+00
173	2.944105e+00
174	3.106036e+00
175	3.181172e+00
176	3.126356e+00
177	3.248889e+00
178	3.116664e+00
179	3.206557e+00
180	3.009507e+00
181	3.250588e+00
182	3.392352e+00
183	3.203093e+00
184	3.464524e+00
185	3.139840e+00
186	3.600163e+00
187	3.231517e+00
188	3.051004e+00
189	3.057649e+00
190	3.174022e+00
191	3.412204e+00
192	3.352136e+00
193	3.330087e+00
194	3.171585e+00
195	2.972830e+00
196	3.133422e+00
197	3.062915e+00
198	3.018634e+00
199	3.018706e+00
200	3.085704e+00
201	3.098044e+00
202	3.107171e+00
203	3.186829e+00
204	3.033599e+00
205	3.231887e+00
206	2.995137e+00
207	3.048712e+00
208	3.116622e+00
209	3.111809e+00
210	3.046886e+00
